index	stage	ts_us	relative_ts_us	dur_us	cat	name	pid	tid	external_id	correlation	ph
611	prefill	4352584813150.747	34192.1728515625	6.52	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	2374	98972	X
612	prefill	4352584813181.438	34222.86376953125	4.627	privateuse1_runtime	musaLaunchKernel	31003	31003	2384	98993	X
613	prefill	4352584813234.51	34275.935546875	4.44	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	2384	98993	X
614	prefill	4352584813408.627	34450.052734375	5.703	privateuse1_driver	muLaunchKernel	31003	31003		99011	X
615	prefill	4352584813453.797	34495.22265625	21.201	kernel	_fwd_kernel	0	0		99011	X
616	prefill	4352584813521.512	34562.93798828125	8.64	privateuse1_runtime	musaLaunchKernelExC	31003	31003	2394	99029	X
617	prefill	4352584813569.641	34611.06689453125	33.681	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	2394	99029	X
618	prefill	4352584813581.252	34622.677734375	4.629	privateuse1_runtime	musaLaunchKernel	31003	31003	2403	99035	X
619	prefill	4352584813605.882	34647.3076171875	9.841	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	2403	99035	X
620	prefill	4352584813661.315	34702.74072265625	6.784	privateuse1_runtime	musaLaunchKernelExC	31003	31003	2409	99055	X
621	prefill	4352584813705.646	34747.07177734375	148.364	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	2409	99055	X
622	prefill	4352584813731.622	34773.0478515625	5.077	privateuse1_runtime	musaLaunchKernel	31003	31003	2419	99073	X
623	prefill	4352584813806.677	34848.1025390625	6.237	privateuse1_runtime	musaLaunchKernelExC	31003	31003	2426	99094	X
624	prefill	4352584813856.851	34898.27685546875	8.76	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	2419	99073	X
625	prefill	4352584813867.491	34908.9169921875	98.243	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	2426	99094	X
626	prefill	4352584813869.523	34910.94873046875	5.788	privateuse1_runtime	musaLaunchKernel	31003	31003	2435	99100	X
627	prefill	4352584813961.905	35003.33056640625	7.183	privateuse1_runtime	musaLaunchKernelExC	31003	31003	2441	99120	X
628	prefill	4352584813968.334	35009.759765625	10.441	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	2435	99100	X
629	prefill	4352584813987.495	35028.9208984375	41.321	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	2441	99120	X
630	prefill	4352584814043.194	35084.61962890625	6.26	privateuse1_runtime	musaLaunchKernel	31003	31003	2459	99138	X
631	prefill	4352584814067.458	35108.8837890625	6.84	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	2459	99138	X
632	prefill	4352584814117.677	35159.1025390625	4.979	privateuse1_runtime	musaLaunchKernel	31003	31003	2465	99167	X
633	prefill	4352584814160.309	35201.73486328125	4.502	privateuse1_runtime	musaLaunchKernel	31003	31003	2474	99185	X
634	prefill	4352584814165.061	35206.48681640625	7.68	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 8, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	2465	99167	X
635	prefill	4352584814181.061	35222.48681640625	5.881	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	2474	99185	X
636	prefill	4352584814221.539	35262.96484375	5.245	privateuse1_runtime	musaLaunchKernel	31003	31003	2480	99214	X
637	prefill	4352584814263.984	35305.40966796875	7.36	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	2480	99214	X
638	prefill	4352584814496.733	35538.15869140625	5.958	privateuse1_driver	muLaunchKernel	31003	31003	2492	99235	X
639	prefill	4352584814539.633	35581.05859375	12.641	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	2492	99235	X
640	prefill	4352584814542.168	35583.59375	4.309	privateuse1_driver	muLaunchKernel	31003	31003	2494	99251	X
641	prefill	4352584814567.114	35608.53955078125	10.921	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	2494	99251	X
642	prefill	4352584814718.565	35759.99072265625	7.488	privateuse1_runtime	musaLaunchKernel	31003	31003	2500	99266	X
643	prefill	4352584814746.259	35787.6845703125	4.246	privateuse1_runtime	musaLaunchKernel	31003	31003	2505	99275	X
644	prefill	4352584814764.561	35805.98681640625	7.8	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	2500	99266	X
645	prefill	4352584814774.401	35815.82666015625	6.52	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	2505	99275	X
646	prefill	4352584814806.827	35848.2529296875	5.534	privateuse1_runtime	musaLaunchKernel	31003	31003	2515	99296	X
647	prefill	4352584814859.564	35900.98974609375	4.52	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	2515	99296	X
648	prefill	4352584815027.497	36068.9228515625	5.258	privateuse1_driver	muLaunchKernel	31003	31003		99314	X
649	prefill	4352584815071.251	36112.6767578125	21.281	kernel	_fwd_kernel	0	0		99314	X
650	prefill	4352584815137.816	36179.24169921875	7.899	privateuse1_runtime	musaLaunchKernelExC	31003	31003	2525	99332	X
651	prefill	4352584815187.015	36228.44091796875	33.441	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	2525	99332	X
652	prefill	4352584815194.56	36235.98583984375	5.257	privateuse1_runtime	musaLaunchKernel	31003	31003	2534	99338	X
653	prefill	4352584815223.376	36264.8017578125	10.361	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	2534	99338	X
654	prefill	4352584815273.607	36315.03271484375	6.853	privateuse1_runtime	musaLaunchKernelExC	31003	31003	2540	99358	X
655	prefill	4352584815323.54	36364.9658203125	141.084	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	2540	99358	X
656	prefill	4352584815345.708	36387.1337890625	5.146	privateuse1_runtime	musaLaunchKernel	31003	31003	2550	99376	X
657	prefill	4352584815454.608	36496.03369140625	6.742	privateuse1_runtime	musaLaunchKernelExC	31003	31003	2557	99397	X
658	prefill	4352584815467.824	36509.25	8.761	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	2550	99376	X
659	prefill	4352584815478.665	36520.0908203125	96.603	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	2557	99397	X
660	prefill	4352584815520.048	36561.4736328125	11.254	privateuse1_runtime	musaLaunchKernel	31003	31003	2566	99403	X
661	prefill	4352584815577.988	36619.41357421875	11.28	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	2566	99403	X
662	prefill	4352584815606.063	36647.48876953125	7.297	privateuse1_runtime	musaLaunchKernelExC	31003	31003	2572	99423	X
663	prefill	4352584815668.791	36710.216796875	40.481	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	2572	99423	X
664	prefill	4352584815685.46	36726.8857421875	5.061	privateuse1_runtime	musaLaunchKernel	31003	31003	2590	99441	X
665	prefill	4352584815711.952	36753.3779296875	7.321	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	2590	99441	X
666	prefill	4352584815758.522	36799.94775390625	4.929	privateuse1_runtime	musaLaunchKernel	31003	31003	2596	99470	X
667	prefill	4352584815802.034	36843.4599609375	4.431	privateuse1_runtime	musaLaunchKernel	31003	31003	2605	99488	X
668	prefill	4352584815804.276	36845.70166015625	8.04	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 8, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	2596	99470	X
669	prefill	4352584815827.796	36869.2216796875	5.321	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	2605	99488	X
670	prefill	4352584815861.758	36903.18359375	4.411	privateuse1_runtime	musaLaunchKernel	31003	31003	2611	99517	X
671	prefill	4352584815905.719	36947.14501953125	7.52	kernel	void musa::dnn::LayerNormGlobalKernelVlen<__half, float, __half, float, 64, 1, 8, (musa::dnn::NormType)1, false>(__half*, float*, float*, __half const*, __half const*, __half const*, unsigned long, unsigned long, float, float)	0	0	2611	99517	X
672	prefill	4352584816138.543	37179.96875	6.074	privateuse1_driver	muLaunchKernel	31003	31003	2623	99538	X
673	prefill	4352584816182.648	37224.07373046875	12.681	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_0	0	0	2623	99538	X
674	prefill	4352584816187.159	37228.5849609375	4.344	privateuse1_driver	muLaunchKernel	31003	31003	2625	99554	X
675	prefill	4352584816211.889	37253.31494140625	10.801	kernel	triton_poi_fused_add_cat_index_select_mul_split_sub_unsqueeze_view_1	0	0	2625	99554	X
676	prefill	4352584816366.378	37407.8037109375	8.312	privateuse1_runtime	musaLaunchKernel	31003	31003	2631	99569	X
677	prefill	4352584816395.59	37437.015625	4.44	privateuse1_runtime	musaLaunchKernel	31003	31003	2636	99578	X
678	prefill	4352584816414.056	37455.48193359375	7.64	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	2631	99569	X
679	prefill	4352584816423.776	37465.20166015625	6.2	kernel	void at::native::(anonymous namespace)::IndexVectorizedKernel<at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2}>(long, long, long, int, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#1}, at::native::(anonymous namespace)::GPUIndexKernel<c10::Half, 2, true, 3, true, (at::native::(anonymous namespace)::IndexKernelIOType)0>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(unsigned int, unsigned int, unsigned int)#2})	0	0	2636	99578	X
680	prefill	4352584816456.096	37497.52197265625	5.345	privateuse1_runtime	musaLaunchKernel	31003	31003	2646	99599	X
681	prefill	4352584816508.619	37550.044921875	4.44	kernel	void musa::dnn::(anonymous namespace)::CopyLastContiguousKernel<8, short, true, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, short, 128>(musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, musa::dnn::DeviceTensor<unsigned int, musa::dnn::FastDivmodU32>, long, long, long, long, long, long)	0	0	2646	99599	X
682	prefill	4352584816685.443	37726.86865234375	5.276	privateuse1_driver	muLaunchKernel	31003	31003		99617	X
683	prefill	4352584816731.907	37773.3330078125	21.12	kernel	_fwd_kernel	0	0		99617	X
684	prefill	4352584816802.793	37844.21875	8.742	privateuse1_runtime	musaLaunchKernelExC	31003	31003	2656	99635	X
685	prefill	4352584816848.75	37890.17578125	33.922	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	2656	99635	X
686	prefill	4352584816864.675	37906.1005859375	5.366	privateuse1_runtime	musaLaunchKernel	31003	31003	2665	99641	X
687	prefill	4352584816885.152	37926.57763671875	10.08	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	2665	99641	X
688	prefill	4352584816949.216	37990.6416015625	6.415	privateuse1_runtime	musaLaunchKernelExC	31003	31003	2671	99661	X
689	prefill	4352584816995.515	38036.94091796875	144.045	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	2671	99661	X
690	prefill	4352584817020.373	38061.798828125	4.64	privateuse1_runtime	musaLaunchKernel	31003	31003	2681	99679	X
691	prefill	4352584817097.986	38139.41162109375	6.947	privateuse1_runtime	musaLaunchKernelExC	31003	31003	2688	99700	X
692	prefill	4352584817142.76	38184.185546875	8.481	kernel	void musa::dnn::(anonymous namespace)::KernelSwiGlu<__half, musa::dnn::FastDivmodU32>(__half*, __half const*, long, long, musa::dnn::FastDivmodU32)	0	0	2681	99679	X
693	prefill	4352584817153.241	38194.6669921875	95.843	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	2688	99700	X
694	prefill	4352584817163.046	38204.4716796875	5.927	privateuse1_runtime	musaLaunchKernel	31003	31003	2697	99706	X
695	prefill	4352584817241.492	38282.91796875	6.948	privateuse1_runtime	musaLaunchKernelExC	31003	31003	2703	99726	X
696	prefill	4352584817252.124	38293.5498046875	10.4	kernel	void LayerNormGlobalKernelVlen<__half, float, 1024, 1, 8>(__half*, __half*, __half const*, unsigned long, unsigned long, float)	0	0	2697	99706	X
697	prefill	4352584817264.644	38306.06982421875	40.482	kernel	musa_asm_hhhhssgemm_nt_tce_128_32x128B128_epilogue	0	0	2703	99726	X
